Gene ID,Gene Name,SRR975564,SRR975565,SRR975566,SRR975569,SRR975570,SRR975571,SRR975597,SRR975598,SRR975599
ENSG00000163807,KIAA1143,661,689,481,904,338,818,661,813,309
ENSG00000163808,KIF15,384,211,223,285,121,142,444,484,80
ENSG00000163810,TGM4,1,0,0,2,0,4,1,0,1
ENSG00000163811,WDR43,1798,1833,1228,928,311,1006,1427,1304,564
ENSG00000163812,ZDHHC3,1862,1770,1327,3385,1513,3816,1760,2704,848
ENSG00000163814,CDCP1,1715,814,650,2142,802,3489,1097,1866,586
ENSG00000163815,CLEC3B,24,53,41,1254,364,3289,33,48,25
ENSG00000163817,SLC6A20,865,44,28,15,12,38,1219,223,47
ENSG00000163818,LZTFL1,264,154,165,384,126,254,301,281,99
ENSG00000163820,FYCO1,1057,619,404,1433,501,1487,766,650,434
ENSG00000163823,CCR1,168,131,278,169,54,370,207,112,49
ENSG00000163825,RTP3,0,0,0,0,0,0,19,26,23
ENSG00000163827,LRRC2,19,10,80,151,43,88,123,226,64
ENSG00000163832,ELP6,443,217,216,277,133,389,266,436,167
ENSG00000163833,FBXO40,1,0,0,1,0,1,0,0,0
ENSG00000163840,DTX3L,1261,1468,891,1787,628,3341,1010,1531,465
ENSG00000163848,ZNF148,617,1067,561,1366,423,1174,677,812,268
ENSG00000163864,NMNAT3,104,176,75,188,73,156,65,157,49
ENSG00000163866,SMIM12,714,397,385,755,381,975,633,507,277
ENSG00000163867,ZMYM6,172,122,121,249,82,271,158,131,77
ENSG00000163870,TPRA1,460,531,302,387,183,591,415,976,296
ENSG00000163872,YEATS2,1037,883,796,625,256,752,925,958,493
ENSG00000163873,GRIK3,4,43,10,95,53,274,0,0,1
ENSG00000163874,ZC3H12A,501,392,385,327,131,947,285,824,754
ENSG00000163875,MEAF6,758,535,545,826,331,784,654,651,1618
ENSG00000163877,SNIP1,307,214,219,501,177,444,261,167,550
ENSG00000163879,DNALI1,12,27,18,126,64,103,40,121,508
ENSG00000163882,POLR2H,976,1288,458,867,453,1142,958,1653,589
ENSG00000163884,KLF15,31,0,2,43,10,32,67,54,10
ENSG00000163885,CFAP100,0,1,1,0,0,0,0,1,1
ENSG00000163888,CAMK2N2,3,2,3,0,0,4,1,2,3
ENSG00000163898,LIPH,1222,992,127,4179,1691,2478,640,993,369
ENSG00000163900,TMEM41A,597,674,415,377,146,426,410,620,203
ENSG00000163902,RPN1,7342,5189,3280,4067,1521,5460,3954,5831,2024
ENSG00000163904,SENP2,829,950,453,992,347,760,571,726,244
ENSG00000163909,HEYL,137,262,472,105,27,192,151,191,441
ENSG00000163913,IFT122,434,570,189,395,212,460,355,400,207
ENSG00000163914,RHO,0,0,1,0,0,1,0,0,0
ENSG00000163915,IGF2BP2-AS1,0,0,1,4,5,2,1,7,1
ENSG00000163918,RFC4,417,465,229,206,67,194,300,437,106
ENSG00000163923,RPL39L,141,123,17,29,19,39,9,280,43
ENSG00000163930,BAP1,1117,1027,1058,1952,901,1987,1403,1606,841
ENSG00000163931,TKT,9171,3584,2930,2065,1049,3315,5609,8399,2349
ENSG00000163932,PRKCD,1013,1068,904,2334,997,2440,978,2331,449
ENSG00000163933,RFT1,536,309,356,361,113,367,424,597,200
ENSG00000163935,SFMBT1,306,363,409,770,205,485,389,445,214
ENSG00000163938,GNL3,2919,1256,1331,1669,561,1868,2632,2277,801
ENSG00000163939,PBRM1,1243,809,747,1731,568,1511,1149,957,325
ENSG00000163945,UVSSA,227,391,158,276,134,301,217,181,114
ENSG00000163946,FAM208A,1087,999,787,1853,665,1480,825,1115,367
ENSG00000163947,ARHGEF3,352,288,268,527,180,477,248,283,157
ENSG00000163950,SLBP,1207,1490,1097,790,303,807,936,702,195
ENSG00000163956,LRPAP1,1905,1454,1508,2107,958,2556,1497,1201,362
ENSG00000163958,ZDHHC19,0,3,2,1,2,4,0,4,1
ENSG00000163959,SLC51A,29,62,26,40,30,1978,102,248,37
ENSG00000163960,UBXN7,583,1072,537,1269,434,1014,629,819,284
ENSG00000163961,RNF168,459,559,357,587,206,754,505,916,349
ENSG00000163964,PIGX,287,536,243,377,146,441,271,346,85
ENSG00000163975,MELTF,152,1221,449,455,90,358,568,627,451
ENSG00000163982,OTOP1,0,0,0,0,0,0,0,0,0
ENSG00000163993,S100P,4638,834,333,179,255,336,1770,3907,1193
ENSG00000163995,ABLIM2,265,138,199,213,140,194,487,412,216
ENSG00000164002,EXO5,130,122,105,175,60,187,91,75,338
ENSG00000164007,CLDN19,0,0,0,2,2,0,0,1,6
ENSG00000164008,C1orf50,134,88,66,150,70,196,114,136,701
ENSG00000164010,ERMAP,289,325,187,535,226,451,192,187,673
ENSG00000164011,ZNF691,86,86,74,132,50,115,84,87,380
ENSG00000164022,AIMP1,1262,941,530,1421,512,1185,580,883,454
ENSG00000164023,SGMS2,1111,299,97,1123,310,1077,185,279,102
ENSG00000164024,METAP1,1717,809,1403,1689,770,1632,736,996,549
ENSG00000164031,DNAJB14,658,444,559,1263,440,1182,255,344,212
ENSG00000164032,H2AFZ,6100,2800,3379,2378,1108,2816,2287,3628,1772
ENSG00000164035,EMCN,47,117,146,241,45,260,52,37,27
ENSG00000164037,SLC9B1,7,5,4,12,1,6,4,5,7
ENSG00000164038,SLC9B2,148,62,240,75,28,101,75,71,33
ENSG00000164039,BDH2,95,272,214,580,292,955,86,160,175
ENSG00000164040,PGRMC2,1220,814,494,2132,676,1598,950,1153,512
ENSG00000164045,CDC25A,700,231,379,147,35,169,340,571,157
ENSG00000164047,CAMP,3,1,2,2,2,3,0,2,0
ENSG00000164048,ZNF589,296,174,222,354,152,403,276,273,158
ENSG00000164049,FBXW12,3,1,2,0,0,3,4,4,2
ENSG00000164050,PLXNB1,1970,1525,1634,1864,900,2316,3181,2894,2015
ENSG00000164051,CCDC51,712,260,232,292,157,364,453,559,129
ENSG00000164053,ATRIP,11,6,8,4,1,7,12,9,2
ENSG00000164054,SHISA5,2114,1507,2007,1302,538,2280,2065,3498,1643
ENSG00000164056,SPRY1,329,453,418,643,247,706,308,286,100
ENSG00000164061,BSN,4,6,5,21,11,47,21,13,13
ENSG00000164062,APEH,3646,2031,1502,2257,1179,3234,3020,3982,1001
ENSG00000164066,INTU,34,83,67,182,77,208,144,87,60
ENSG00000164068,RNF123,870,426,339,596,278,668,725,787,352
ENSG00000164070,HSPA4L,321,161,10,70,25,111,39,60,39
ENSG00000164073,MFSD8,195,256,154,507,151,402,267,125,78
ENSG00000164074,ABHD18,270,163,118,442,166,375,178,178,81
ENSG00000164076,CAMKV,2,0,72,3,0,1,6,13,15
ENSG00000164077,MON1A,238,158,111,125,61,224,241,346,156
ENSG00000164078,MST1R,1683,907,469,1189,525,1885,1381,1518,605
ENSG00000164080,RAD54L2,651,388,358,540,169,731,621,626,284
ENSG00000164081,TEX264,899,549,634,615,360,845,671,1697,440
ENSG00000164082,GRM2,10,6,6,3,1,2,4,6,5
ENSG00000164086,DUSP7,554,214,244,217,64,274,285,234,156
ENSG00000164087,POC1A,352,235,145,140,65,118,278,530,128
ENSG00000164088,PPM1M,191,191,187,265,89,317,172,154,166
ENSG00000164089,ETNPPL,0,0,0,1,0,1,24,31,6
ENSG00000164091,WDR82,2750,2074,1924,3436,1382,3821,2244,2871,1056
ENSG00000164093,PITX2,116,246,145,12,14,922,272,389,245
ENSG00000164096,C4orf3,2177,922,1191,1950,674,2014,1709,1765,666
ENSG00000164099,PRSS12,365,336,173,1126,382,1060,7,36,102
ENSG00000164100,NDST3,3,6,5,5,3,7,2,4,0
ENSG00000164104,HMGB2,3302,2201,1094,2036,939,1435,3396,2467,1327
ENSG00000164105,SAP30,181,72,117,103,44,119,210,132,71
ENSG00000164106,SCRG1,0,1,2,5,2,3,2,2,1
ENSG00000164107,HAND2,12,12,17,61,39,158,51,25,30
